origin_country,year,fuel,hp,cylinders,transmission,drive,doors,style,mc_performance,mc_high_performance,mc_crossover,mc_luxury,mc_flex_fuel,mc_hybrid,mc_tuned,msrp,avgmpg
Korean,2015,regular unleaded,264,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,31250,23
Korean,2016,regular unleaded,265,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,33000,21
Korean,2016,regular unleaded,190,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,24950,23.5
Korean,2016,regular unleaded,190,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,26700,22
Korean,2016,regular unleaded,265,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,31250,23
Korean,2017,regular unleaded,265,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,33450,22.5
Korean,2017,regular unleaded,265,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,31700,24
Korean,2017,regular unleaded,265,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,38250,21.5
Korean,2017,regular unleaded,190,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25350,24
Korean,2017,regular unleaded,190,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27100,23
Korean,2017,regular unleaded,265,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,36500,23.5
Korean,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,30150,21.5
Korean,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,36000,21
Korean,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,31900,21
Korean,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,34250,21.5
Korean,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,34250,21.5
Korean,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,36000,21
Korean,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,32150,21
Korean,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,30400,21.5
Korean,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,36250,21
Korean,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,34500,21.5
Korean,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,36700,19.5
Korean,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,38700,20
Korean,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,40450,19.5
Korean,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,34950,20
Korean,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,41150,19.5
Korean,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,30800,21.5
Korean,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,32550,21
Korean,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,39400,20
American,2014,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,29215,14
American,2014,regular unleaded,310,8,AUTOMATIC,all wheel drive,3,Van,0,0,0,0,1,0,0,32760,15
American,2014,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,33420,14
American,2014,regular unleaded,195,6,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,27710,16.5
American,2014,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,32535,14
American,2014,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,31075,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,32875,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,31415,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,29555,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,33760,14
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,32455,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,33915,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,34800,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,30595,13.5
American,2014,regular unleaded,310,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,30970,15
American,2014,regular unleaded,280,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,36030,14
American,2014,regular unleaded,280,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,31865,14
American,2014,regular unleaded,310,8,AUTOMATIC,all wheel drive,3,Van,0,0,0,0,1,0,0,34525,15
American,2014,regular unleaded,280,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,34160,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,36355,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,34015,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,35915,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,36700,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,32190,14
American,2015,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,34485,14
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,32990,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,37155,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,37500,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,35285,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,36715,13.5
American,2016,regular unleaded,285,8,AUTOMATIC,rear wheel drive,3,Van,0,0,0,0,1,0,0,34815,13.5
Japanese,2008,premium unleaded ,288,8,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,66355,19.5
Japanese,2009,premium unleaded ,288,8,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,66805,19.5
Japanese,2010,premium unleaded ,288,8,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,68405,19.5
American,2008,regular unleaded,235,6,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,32715,21
American,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,26600,25.5
American,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24415,25.5
American,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,1,0,0,20865,25.5
American,2008,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,1,0,0,19840,25.5
American,2008,regular unleaded,235,6,AUTOMATIC,all wheel drive,4,Car,0,0,0,0,0,0,0,28415,19.5
American,2008,regular unleaded,186,6,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,1,0,0,29275,22
American,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,25920,25.5
American,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,1,0,0,20915,25.5
American,2009,regular unleaded,186,6,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,1,0,0,30270,22
American,2009,regular unleaded,235,6,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,35125,21.5
American,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,1,0,0,20515,25.5
American,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,27790,24.5
American,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,1,0,0,21810,25.5
American,2009,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,1,0,0,23040,25.5
American,2010,regular unleaded,235,6,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,32710,21.5
American,2010,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,1,0,0,22115,25.5
American,2010,regular unleaded,186,6,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,1,0,0,29210,22
American,2010,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,27850,24.5
American,2010,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20120,25.5
Korean,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,36300,21.5
Korean,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,26100,21
Korean,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,32300,21
Korean,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,39700,19.5
Korean,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,28300,21
Korean,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,28500,21
Korean,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,26400,21
Korean,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,39900,19.5
Korean,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,32700,21
Korean,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,36400,21.5
Korean,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,41900,19.5
Korean,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,28850,21
Korean,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,33600,21
Korean,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,36900,21.5
Korean,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,26800,21
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20720,34.5
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,17780,35
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18350,34.5
Japanese,2015,regular unleaded,130,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16530,31.5
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,17380,34.5
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19960,34.5
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22170,33.5
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20410,33.5
Japanese,2016,regular unleaded,130,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16780,31.5
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18550,33.5
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18160,35
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,17760,33.5
Japanese,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21500,33
Japanese,2017,premium unleaded ,188,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21990,30
Japanese,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18790,33
Japanese,2017,regular unleaded,130,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16990,31
Japanese,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19990,33
Japanese,2017,regular unleaded,124,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,17990,33
Japanese,2017,premium unleaded ,188,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,21990,29
Korean,2001,regular unleaded,125,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,10845,25
Korean,2001,regular unleaded,125,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,12445,25
Korean,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,11820,23.5
Korean,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,13420,23.5
Japanese,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,64320,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,47620,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,56580,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,61095,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,47620,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,53355,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,56580,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,64320,15
Japanese,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,44395,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,61855,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,57340,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,45325,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,65080,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,65080,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,57340,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,48550,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,54115,15
Japanese,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,48550,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,48685,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,65215,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,45460,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,57475,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,57475,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,54250,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,1,0,0,48685,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,65215,15
Japanese,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,61990,15
American,2002,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Car,0,0,0,1,0,0,0,44399,20.5
American,2002,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,Car,1,0,0,1,0,0,0,49705,20.5
American,2003,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,Car,1,0,0,1,0,0,0,51650,20.5
American,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Car,0,0,0,1,0,0,0,45535,20.5
American,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Car,0,0,0,1,0,0,0,45975,20
American,2015,premium unleaded ,526,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,61295,17.5
American,2015,premium unleaded ,526,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,47795,17.5
American,2016,premium unleaded ,526,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,61295,18
American,2016,premium unleaded ,526,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,47795,17.5
American,2017,premium unleaded ,526,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,61795,18
American,2017,premium unleaded ,526,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,54295,17.5
American,2012,premium unleaded ,550,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,48810,19
American,2013,premium unleaded ,662,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,59200,19.5
American,2013,premium unleaded ,662,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,54200,19.5
American,2014,premium unleaded ,662,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,55110,19.5
American,2014,premium unleaded ,662,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,60110,19.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,42880,19.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,37400,19.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,40655,19.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,37445,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,35200,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,41035,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,35000,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,33960,19.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,46250,19.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,41750,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,28700,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,45120,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,31630,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,31430,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,38455,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,39780,21.5
Japanese,2015,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,26595,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,34180,19.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,38605,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,35410,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,31840,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,37620,19.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,31640,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,41245,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,40815,19.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,28850,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,41900,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,43040,19.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,39930,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,46410,19.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,37655,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,35210,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,45270,21.5
Japanese,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,26745,21.5
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,29750,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,32740,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,35080,21
Japanese,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,43940,21
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,42800,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,41715,21
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,38555,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,32540,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,42145,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,39505,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,36310,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,36110,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,40830,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,27645,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,38520,21
Japanese,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,46170,23
Japanese,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,Van,0,0,0,0,0,0,0,47310,21
American,2007,regular unleaded,295,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,30930,16.5
American,2007,regular unleaded,295,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,24515,16.5
American,2007,regular unleaded,295,8,AUTOMATIC,four wheel drive,4,Truck,0,0,0,0,1,0,0,30550,15
American,2007,regular unleaded,295,8,AUTOMATIC,four wheel drive,4,Truck,0,0,0,0,1,0,0,33935,15
American,2007,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,Truck,0,0,0,0,1,0,0,32025,15
American,2007,regular unleaded,295,8,AUTOMATIC,four wheel drive,4,Truck,0,0,0,0,0,0,0,31735,15
American,2007,regular unleaded,195,6,MANUAL,rear wheel drive,2,Truck,0,0,0,0,1,0,0,20310,18
American,2007,regular unleaded,285,8,AUTOMATIC,rear wheel drive,2,Truck,0,0,0,0,1,0,0,23850,17
American,2007,regular unleaded,295,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,29355,16.5
American,2007,regular unleaded,195,6,AUTOMATIC,four wheel drive,2,Truck,0,0,0,0,1,0,0,20960,15.5
American,2007,regular unleaded,295,8,AUTOMATIC,four wheel drive,4,Truck,0,0,0,0,1,0,0,31965,15
American,2007,regular unleaded,295,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,27730,16.5
American,2007,regular unleaded,285,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,25215,17
American,2007,regular unleaded,195,6,MANUAL,rear wheel drive,2,Truck,0,0,0,0,1,0,0,15840,18
American,2007,regular unleaded,295,8,AUTOMATIC,four wheel drive,4,Truck,0,0,0,0,1,0,0,27060,15
American,2007,regular unleaded,295,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,32690,16.5
American,2007,regular unleaded,285,8,AUTOMATIC,four wheel drive,4,Truck,0,0,0,0,1,0,0,29380,16
American,2007,regular unleaded,285,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,0,0,0,26820,17
American,2007,regular unleaded,295,8,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,30825,16.5
American,2007,regular unleaded,195,6,AUTOMATIC,rear wheel drive,4,Truck,0,0,0,0,1,0,0,21465,17
